participant_id,stimulus_index,time_constraint,sentence_idx,sentence_text,initial_appraisal,eligible_for_reread_analysis,reread,initial_coverage,return_coverage,n_words_in_sentence,n_unique_initial_words,n_unique_returned_words
17,4,90,6,"Finally, I’ve come to appreciate the importance of rest and recovery.",0.539568345323741,1,1,0.8181818181818182,0.45454545454545453,11,9,5
17,4,90,7,Taking time to listen to my body and allow for proper rest days has actually enhanced my performance and overall well-being.,0.444264943457189,1,1,0.6666666666666666,0.47619047619047616,21,14,10
17,4,90,8,"If you’re starting a new routine, remember that consistency is key, but balance is equally important.",0.48405466970387245,1,1,0.625,0.375,16,10,6
17,4,90,9,Let’s keep pushing towards our fitness goals together!,0.5681818181818182,1,0,0.875,0.0,8,7,0
30,0,90,0,The city has announced an expansion of its public bicycle program to meet growing demand for eco-friendly transportation.,0.4567307692307693,1,1,0.7777777777777778,0.7777777777777778,18,14,14
30,0,90,1,"Starting next month, 500 new bikes will be added to the fleet, and new docking stations will be installed across key areas.",0.4464285714285714,1,0,0.7727272727272727,0.18181818181818182,22,17,4
30,0,90,2,"Launched three years ago, the program has seen significant growth, with daily ridership up by 20% in the past year.",0.46125461254612543,1,0,0.8,0.0,20,16,0
30,0,90,3,"City officials believe the expansion will encourage more residents to bike rather than drive, especially for short trips.",0.4601226993865031,1,0,0.7777777777777778,0.0,18,14,0
30,0,90,4,"The new bikes have GPS tracking and improved safety features, including reflective strips and better lighting.",0.4750593824228029,1,0,0.75,0.0,16,12,0
30,0,90,5,"Additionally, the city will launch a public awareness campaign to promote safe biking practices, including workshops and free helmets.",0.4472693032015066,1,0,0.631578947368421,0.0,19,12,0
30,0,90,6,The goal is to reduce traffic congestion and pollution while promoting a healthier lifestyle.,0.4971590909090909,1,0,0.9285714285714286,0.2857142857142857,14,13,4
30,0,90,7,"With these initiatives, the city hopes to lead in sustainable urban transportation.",0.5136986301369862,1,0,0.9166666666666666,0.0,12,11,0
5,2,60,0,The city’s community garden project is expanding and will soon reach more neighborhoods.,0.5043227665706052,1,1,0.8461538461538461,1.0,13,11,13
5,2,60,1,"This project, started five years ago, now has over 20 garden sites citywide.",0.5275974025974026,0,0,0.23076923076923078,0.6923076923076923,13,3,9
5,2,60,2,"The expansion will add five more gardens across the city, especially in areas needing them most.",0.49140049140049136,1,1,0.625,0.375,16,10,6
5,2,60,3,These gardens give residents a chance to grow fruits and vegetables.,0.5392156862745098,1,0,0.6363636363636364,0.18181818181818182,11,7,2
5,2,60,4,"Community gardens are important, providing fresh food and a place for neighbors to gather.",0.5028735632183908,0,0,0.0,0.6428571428571429,14,0,9
5,2,60,5,"The new gardens will feature raised beds, composting stations, and water-saving systems.",0.5078125,1,0,0.75,0.0,12,9,0
5,2,60,6,Local volunteers will teach gardening classes to promote eco-friendly practices.,0.5149812734082397,1,0,0.6,0.0,10,6,0
5,2,60,7,"City officials are excited about the gardens' environmental benefits of these gardens, reducing the city’s carbon footprint by encouraging local food production.",0.4178779069767442,1,0,0.5454545454545454,0.0,22,12,0
5,2,60,8,"They also add green spaces in crowded areas, improving neighborhood livability.",0.5188679245283019,1,0,0.6363636363636364,0.2727272727272727,11,7,3
5,2,60,9,The expansion has been funded by city grants and local business donations.,0.528169014084507,1,0,0.6666666666666666,0.0,12,8,0
16,5,60,0,Hello fellow readers!,0.625,1,1,1.0,1.0,3,3,3
16,5,60,1,"I wanted to share my thoughts on a remarkable book I just finished, The Journey Within.",0.5025125628140703,1,0,0.875,0.0625,16,14,1
16,5,60,2,"This novel delves into themes of self-discovery and personal growth, exploring how the protagonist navigates complex emotional landscapes to understand themselves better.",0.41189111747851004,1,0,0.8636363636363636,0.0,22,19,0
16,5,60,3,What struck me most was its ability to challenge my own perspectives.,0.5376344086021506,1,0,0.5833333333333334,0.0,12,7,0
16,5,60,4,"The author’s nuanced portrayal of the characters’ struggles felt incredibly authentic, prompting me to reflect on my own life decisions.",0.4404362416107382,1,0,0.85,0.05,20,17,1
16,5,60,5,It’s rare to find a book that entertains and prompts introspection.,0.5415162454873647,1,0,0.7272727272727273,0.09090909090909091,11,8,1
16,5,60,6,I’m eager to hear what everyone has been reading lately.,0.565843621399177,1,0,0.7,0.0,10,7,0
16,5,60,7,Have you come across any books that left a lasting impression?,0.5522088353413654,1,0,1.0,0.09090909090909091,11,11,1
16,5,60,8,Let’s discuss our favorite reads and share recommendations.,0.5541871921182265,0,0,0.375,0.125,8,3,1
16,5,60,9,There’s something special about connecting over a good book and exchanging ideas with fellow literature lovers.,0.4711751662971175,1,0,0.625,0.0,16,10,0
12,1,60,0,"A local high school has launched a robotics program to inspire students to explore careers in science, technology, engineering, and mathematics (STEM).",0.4290171606864274,1,0,0.9545454545454546,0.0,22,21,0
12,1,60,1,"The program, which began this week, offers hands-on experience in designing and building robots, along with lessons in coding, electronics, and problem-solving.",0.41724617524339364,1,1,0.7727272727272727,0.3181818181818182,22,17,7
12,1,60,2,The school partnered with local tech companies to provide resources and mentorship.,0.5119453924914675,1,0,0.8333333333333334,0.25,12,10,3
12,1,60,3,Students will also have the opportunity to compete in regional and national robotics competitions.,0.49019607843137253,1,1,0.6428571428571429,0.7142857142857143,14,9,10
12,1,60,4,"The principal expressed enthusiasm, stating it provides a unique chance for students to engage with cutting-edge technology.",0.4573170731707317,1,0,0.8823529411764706,0.17647058823529413,17,15,3
12,1,60,5,"Parents support the initiative, noting it prepares students for careers in a rapidly evolving job market.",0.4807692307692307,1,0,0.75,0.0,16,12,0
12,1,60,6,"The program is expected to grow, with plans for advanced courses and summer camps.",0.5147058823529412,1,0,0.8571428571428571,0.0,14,12,0
12,1,60,7,"By investing in STEM education, the school aims to empower students to become innovators and leaders in technology.",0.46583850931677023,1,0,0.6666666666666666,0.0,18,12,0
28,6,30,0,"In today’s hyper-connected world, taking a step back from constant digital engagement can feel challenging but profoundly rewarding.",0.4456327985739751,1,0,0.7222222222222222,0.05555555555555555,18,13,1
28,6,30,1,"A digital detox doesn’t necessarily mean abandoning technology altogether; rather, it’s about finding a healthy balance.",0.4620123203285421,1,0,0.6875,0.0,16,11,0
28,6,30,2,"I recently decided to implement a digital detox routine, where I set aside specific times during the day to disconnect from screens and reconnect with the physical world.",0.39637599093997733,0,0,0.4642857142857143,0.0,28,13,0
28,6,30,3,"One change was establishing tech-free zones in my home, like the bedroom and dining area, which has improved my sleep and presence during meals.",0.4211590296495957,0,0,0.4583333333333333,0.0,24,11,0
28,6,30,4,I’ve also dedicated my mornings to analog activities like reading a book or taking a walk instead of reaching for my phone.,0.4409509202453987,0,0,0.4090909090909091,0.0,22,9,0
28,6,30,5,"The benefits have been noticeable—I feel more focused, less overwhelmed, and have more time for hobbies.",0.4807692307692307,0,0,0.375,0.125,16,6,2
28,6,30,6,"If you’re considering a digital detox, start small by setting limits on social media or creating screen-free zones.",0.45955882352941174,0,0,0.3888888888888889,0.0,18,7,0
30,6,30,0,"In today’s hyper-connected world, taking a step back from constant digital engagement can feel challenging but profoundly rewarding.",0.4456327985739751,1,0,0.6666666666666666,0.0,18,12,0
30,6,30,1,"A digital detox doesn’t necessarily mean abandoning technology altogether; rather, it’s about finding a healthy balance.",0.4620123203285421,1,0,0.875,0.0,16,14,0
30,6,30,2,"I recently decided to implement a digital detox routine, where I set aside specific times during the day to disconnect from screens and reconnect with the physical world.",0.39637599093997733,1,0,0.8214285714285714,0.0,28,23,0
30,6,30,3,"One change was establishing tech-free zones in my home, like the bedroom and dining area, which has improved my sleep and presence during meals.",0.4211590296495957,1,0,0.5833333333333334,0.0,24,14,0
30,6,30,4,I’ve also dedicated my mornings to analog activities like reading a book or taking a walk instead of reaching for my phone.,0.4409509202453987,0,0,0.45454545454545453,0.0,22,10,0
6,4,90,0,"Hello, fitness enthusiasts!",0.5769230769230769,1,1,1.0,1.0,3,3,3
6,4,90,1,I recently embarked on a new workout regimen and wanted to share a few insights that have helped me maintain consistency and stay motivated.,0.42613636363636365,1,1,0.8333333333333334,0.375,24,20,9
6,4,90,2,"Setting realistic, attainable goals has been essential.",0.550314465408805,1,0,0.8571428571428571,0.0,7,6,0
6,4,90,3,"Instead of aiming for an intense workout daily, I’ve focused on incremental improvements, making progress more manageable and enjoyable.",0.4432624113475177,1,0,0.8947368421052632,0.2631578947368421,19,17,5
6,4,90,4,"Another key factor has been having a workout partner, which has kept me accountable and added a social element, making exercise more fun.",0.43298192771084343,1,1,0.6956521739130435,0.43478260869565216,23,16,10
6,4,90,5,"We check in regularly, keeping us on track.",0.6024096385542168,0,0,0.0,0.25,8,0,2
6,4,90,6,"Finally, I’ve come to appreciate the importance of rest and recovery.",0.539568345323741,1,0,0.7272727272727273,0.0,11,8,0
6,4,90,7,Taking time to listen to my body and allow for proper rest days has actually enhanced my performance and overall well-being.,0.444264943457189,0,0,0.23809523809523808,0.0,21,5,0
6,4,90,8,"If you’re starting a new routine, remember that consistency is key, but balance is equally important.",0.48405466970387245,0,0,0.4375,0.625,16,7,10
6,4,90,9,Let’s keep pushing towards our fitness goals together!,0.5681818181818182,0,0,0.375,0.0,8,3,0
26,6,90,0,"In today’s hyper-connected world, taking a step back from constant digital engagement can feel challenging but profoundly rewarding.",0.4456327985739751,1,1,0.9444444444444444,0.9444444444444444,18,17,17
26,6,90,1,"A digital detox doesn’t necessarily mean abandoning technology altogether; rather, it’s about finding a healthy balance.",0.4620123203285421,1,1,0.9375,0.5,16,15,8
26,6,90,2,"I recently decided to implement a digital detox routine, where I set aside specific times during the day to disconnect from screens and reconnect with the physical world.",0.39637599093997733,1,1,0.6071428571428571,0.5714285714285714,28,17,16
26,6,90,3,"One change was establishing tech-free zones in my home, like the bedroom and dining area, which has improved my sleep and presence during meals.",0.4211590296495957,1,0,0.75,0.0,24,18,0
26,6,90,4,I’ve also dedicated my mornings to analog activities like reading a book or taking a walk instead of reaching for my phone.,0.4409509202453987,1,0,0.7272727272727273,0.0,22,16,0
26,6,90,5,"The benefits have been noticeable—I feel more focused, less overwhelmed, and have more time for hobbies.",0.4807692307692307,1,0,0.8125,0.0,16,13,0
26,6,90,6,"If you’re considering a digital detox, start small by setting limits on social media or creating screen-free zones.",0.45955882352941174,1,0,0.8333333333333334,0.0,18,15,0
12,2,60,0,The city’s community garden project is expanding and will soon reach more neighborhoods.,0.5043227665706052,1,1,0.7692307692307693,1.0,13,10,13
12,2,60,1,"This project, started five years ago, now has over 20 garden sites citywide.",0.5275974025974026,1,0,0.8461538461538461,0.07692307692307693,13,11,1
12,2,60,2,"The expansion will add five more gardens across the city, especially in areas needing them most.",0.49140049140049136,1,0,0.9375,0.0,16,15,0
12,2,60,3,These gardens give residents a chance to grow fruits and vegetables.,0.5392156862745098,1,0,0.7272727272727273,0.0,11,8,0
12,2,60,4,"Community gardens are important, providing fresh food and a place for neighbors to gather.",0.5028735632183908,1,0,0.8571428571428571,0.07142857142857142,14,12,1
12,2,60,5,"The new gardens will feature raised beds, composting stations, and water-saving systems.",0.5078125,1,0,0.6666666666666666,0.0,12,8,0
